gstin,pan,name,director_name,registered_address,registered_date,declared_turnover
06ZSLHL1278O3Z3,ZSLHL1278O,Patel-Datta,Nathaniel Khosla,"74/599, Ramaswamy Ganj, Shimla-415804",2022-02-06,19583920.40
36GWHTO9501U9ZL,GWHTO9501U,"Chaudhary, Dalal and Ranganathan",Amara Dixit,"16/61, Chowdhury Road, Thoothukudi 993530",2022-02-11,649728.38
29JJWVF5847L7ZW,JJWVF5847L,Swaminathan-Hari,Lajita Bahri,"58/95, Halder Path, Guntakal 163475",2020-08-18,17939633.32
06QIUCX9513U3ZX,QIUCX9513U,"Khare, Sama and Nayar",Dev Wali,"H.No. 437, Mani, Dewas-575975",2017-02-16,10324392.16
07TFJXQ2760F1ZY,TFJXQ2760F,"Sankar, Thakur and Soman",Kala Natt,"95/552, Nath Zila, Bhiwani 698861",2021-07-30,5331456.68
24MYXEK1849X2Z5,MYXEK1849X,Pillai-Ray,Darika Ratta,"H.No. 88, Karpe Ganj, Amravati 585171",2022-08-19,1363042.07
32HENSX9314G5ZQ,HENSX9314G,Roy-Virk,Shaurya Deshmukh,"H.No. 90, Loyal Road, Jamnagar-878249",2024-03-27,2405905.24
33NIBIB2100D3Z2,NIBIB2100D,Koshy Group,Aahana Baral,"H.No. 85, Balakrishnan Street, Jalandhar-696897",2022-07-14,9169520.68
27UOAIF3203U2ZM,UOAIF3203U,"Trivedi, Kalita and Chhabra",Yashica Ratti,"519, Lall Ganj, Lucknow 181326",2021-03-17,3783813.42
19ZEIZZ0999N5ZF,ZEIZZ0999N,"Ramanathan, Verma and Tara",Wishi Nadkarni,"430, Vora Zila, Aizawl 532326",2023-07-30,2908751.19
06SKJHV5111V7ZF,SKJHV5111V,"Kala, Handa and Murty",Lohit Vohra,"H.No. 61, Anand, Machilipatnam-184213",2022-03-31,10385728.56
33JNXTI4295W2Z8,JNXTI4295W,Narang LLC,Jagvi D’Alia,"H.No. 21, Rege Marg, Visakhapatnam-992388",2022-10-11,2822379.19
06CWPIM4224B7ZS,CWPIM4224B,"Loke, Bandi and Balasubramanian",Daksh Reddy,"979, More Path, Sambhal 958501",2015-09-08,11842141.79
09OIFBK6905N1ZJ,OIFBK6905N,Mody Inc,Vincent Vora,"03, Wable Marg, Gwalior-441759",2024-05-24,12120262.10
27SJPYM0716W7Z2,SJPYM0716W,"Kakar, Taneja and Gupta",Harrison Balakrishnan,"171, Mani Ganj, Kolkata-689477",2015-08-31,3433077.38
33GKWJF8288F1ZC,GKWJF8288F,"Sha, Nori and Mody",Girish Gulati,"54/559, Sem Road, Ongole 052772",2026-05-18,2708615.45
09GRNAZ9774X3ZZ,GRNAZ9774X,Anand-Vohra,Warinder Ghose,"89, Behl Road, Gwalior 359638",2026-06-14,36176939.06
27JMRWB3281Z6ZG,JMRWB3281Z,"Purohit, Biswas and Gill",Vedant Mukherjee,"773, Madan Chowk, Dehri-390787",2019-07-06,5323082.61
09KWHDG9479Y8ZW,KWHDG9479Y,Grewal-Pandit,Wyatt Brar,"550, Sidhu Road, Berhampore-085429",2020-12-17,9193577.67
29UPUNF0361B2ZG,UPUNF0361B,"Pal, Morar and Narasimhan",Siddharth Panchal,"H.No. 97, Mittal Path, Firozabad-441654",2016-04-17,363791.85
36DDHKE2310C7ZR,DDHKE2310C,"Murthy, Nanda and Srinivasan",Ira Desai,"76/880, Golla Road, Junagadh 853060",2025-09-10,185913.62
29INPAN4986B5Z7,INPAN4986B,Gour-More,Xavier Baral,"75/45, Bhatia Street, Bhiwandi 307334",2017-03-06,1181695.96
32HYZZV5111U1ZY,HYZZV5111U,Vora Group,Sara Trivedi,"H.No. 760, Handa Marg, Dhanbad-733495",2020-11-03,11231671.70
24GFVMS1800O6Z1,GFVMS1800O,Malhotra-Mishra,Eiravati Kumar,"H.No. 71, Murty Chowk, Bhiwani 724889",2015-08-18,982056.49
32ZWIJE3718Q6ZI,ZWIJE3718Q,Comar-Kadakia,Ekani Oza,"499, Varughese Marg, Imphal-395148",2026-04-18,9223734.15
19IEIDM7523V5ZS,IEIDM7523V,Ratta-Sami,Girindra Hayer,"41/23, Shenoy Nagar, Ahmedabad-646044",2018-08-15,932582.85
07AUAFM2203V4ZY,AUAFM2203V,Vig-Ghose,Aachal Pillay,"47/08, Dara Zila, Jamshedpur-280286",2024-05-01,2042315.87
09OVCIZ9745U3Z5,OVCIZ9745U,Walia-Nadig,Xiti Datta,"H.No. 441, Kalla Road, Agartala-107988",2017-08-01,12993283.51
09YQQBM6652S2ZN,YQQBM6652S,"Ramaswamy, Merchant and Sharma",Aryan Barad,"67/52, Narain Street, Tiruppur 460565",2022-08-20,11820851.44
33LHQTB8030D5ZS,LHQTB8030D,"Chahal, Tak and Bains",Harrison Goswami,"H.No. 33, Tripathi Path, Madhyamgram-670015",2023-05-16,9687512.06
36ZCZUT4728A5Z6,ZCZUT4728A,"Atwal, Brar and Raj",Diya Kaul,"H.No. 316, Chandran, Hubli–Dharwad-428628",2020-09-02,2492619.21
33TBIGS5498V4Z2,TBIGS5498V,Prakash-Borah,Tripti Oommen,"H.No. 39, Aggarwal, Vijayawada 179845",2025-10-18,1845982.03
36TDPOG5123F5ZU,TDPOG5123F,Borah Group,Laksh Uppal,"H.No. 67, Purohit Road, Madanapalle-403908",2025-10-05,821196.40
19CQUJL2234R1ZF,CQUJL2234R,Reddy LLC,Jagvi Trivedi,"H.No. 533, Ramachandran Nagar, Junagadh 347437",2021-09-03,4562017.03
07HPOAR3802C2ZC,HPOAR3802C,Brahmbhatt-Chaudhuri,Unnati Sachdeva,"68, Mody Marg, Madurai-148471",2021-03-07,5849439.13
27TEUMQ9534E8Z8,TEUMQ9534E,Ratta-Suri,Sathvik Murty,"H.No. 55, Chokshi Marg, New Delhi-063786",2019-03-05,13047616.52
24DUAGJ0859E5ZK,DUAGJ0859E,Kala-Gade,Keya Sarma,"60, Oak Nagar, Panchkula 578274",2026-03-18,4132373.69
24WKELN4654G2ZI,WKELN4654G,"Kalla, Chhabra and Parekh",Gavin Dhillon,"54/63, Mistry Ganj, Madanapalle 908919",2020-05-27,2357124.29
27WCUSS6785Z1Z7,WCUSS6785Z,Aggarwal LLC,Abha Munshi,"H.No. 736, Chatterjee Street, Ghaziabad-240720",2025-01-20,16329526.81
36RFJIA6760Z4ZE,RFJIA6760Z,Srivastava Inc,Hemal Chaudhary,"48, Nazareth Path, Asansol 600817",2015-02-16,881808.29
33IZUKK1955M4ZS,IZUKK1955M,Bhavsar-Bora,Joshua Master,"340, Sawhney Zila, Serampore 879613",2017-09-14,3664191.30
29VNRII2695P2Z1,VNRII2695P,Chander Ltd,Faraj Sachdeva,"963, Bhattacharyya Zila, Ulhasnagar 184245",2018-06-05,273289.48
36BPVVB6181L6Z8,BPVVB6181L,Dar-Patil,Frado Sastry,"H.No. 217, Srivastava Chowk, Ballia 101648",2018-10-31,428880.20
09RRTEI5707U5ZD,RRTEI5707U,"Boase, Ghose and Agarwal",Michael Saran,"H.No. 69, Kant Path, Amroha-803007",2016-03-31,27568296.48
19CXNUT7047E2ZG,CXNUT7047E,Narasimhan-Dhaliwal,Darpan Minhas,"96, Jain Circle, Surat-097589",2022-03-04,771057.76
27ZULAU3631S7ZM,ZULAU3631S,Chaudry-Taneja,Qarin Prabhu,"36, Andra Road, Mahbubnagar 482527",2025-08-01,2055146.19
36NQMHU0743T3Z9,NQMHU0743T,Trivedi and Sons,Timothy Kapur,"H.No. 88, Pall Nagar, Raipur 690716",2021-08-21,7711735.72
32LOOQU3817S5ZG,LOOQU3817S,Rastogi and Sons,Mohini Sastry,"H.No. 470, Savant Circle, Machilipatnam 964083",2015-07-09,2717717.02
24SHNHA8348T8ZE,SHNHA8348T,Doshi Inc,Forum Issac,"49/118, Bath Road, Tinsukia 079706",2020-04-14,1336119.45
29UQWZC4737L8Z4,UQWZC4737L,"Palan, Khosla and Mane",Yashodhara Brahmbhatt,"H.No. 31, Dey Street, Maheshtala-185311",2015-10-31,2835347.41
19WRYEO1416X2Z6,WRYEO1416X,Bajwa-Natt,Vaishnavi Chander,"26, Modi Ganj, Satna 722997",2021-07-09,22250699.06
33JHNUH6395G6ZM,JHNUH6395G,Dhar-Misra,Aarna Chanda,"H.No. 001, Venkataraman Street, Khandwa 898452",2022-05-13,2739216.40
07ZWIEF2376E1ZY,ZWIEF2376E,Radhakrishnan Ltd,Ekta Prabhu,"069, Gole Zila, Siliguri-630073",2018-12-16,26748074.73
29EPRNJ0437L1Z5,EPRNJ0437L,Parikh-Gaba,Chanakya Pandey,"H.No. 40, Halder Marg, Katihar-215807",2021-05-29,20334247.29
29CDAZU0268I5Z4,CDAZU0268I,"Arora, Patla and Dayal",Arya Ramakrishnan,"09/086, Sethi Chowk, Pondicherry-499000",2023-04-26,7608055.83
07ZCTGP2362P4ZZ,ZCTGP2362P,Dora-Parekh,Radha Varghese,"H.No. 54, Naik Marg, Baranagar-639953",2022-12-12,2190976.97
36EGIHH7497O3ZT,EGIHH7497O,Aurora and Sons,Janya Ben,"85/088, Master Marg, Guna-401388",2021-04-30,5956747.37
33ABVKA2477Q3ZV,ABVKA2477Q,Balay Inc,Hema Uppal,"H.No. 62, Koshy Ganj, Tumkur 827220",2020-12-23,14329755.50
32FPNIX0587P8ZM,FPNIX0587P,"Kamdar, Gour and Pandya",Edhitha Srivastava,"90/485, Gole Ganj, Madhyamgram 268372",2026-04-05,38704511.34
36QBRJZ7960N5ZJ,QBRJZ7960N,"Deo, Pathak and Palan",Viraj Khurana,"83/30, Sastry Chowk, Hapur-899325",2017-11-27,787982.57
24TMMKL9574L8ZS,TMMKL9574L,Thakur and Sons,Matthew Ramachandran,"80/804, Mane Chowk, Faridabad-162932",2019-08-29,310840.34
29WXEAG3010N7ZB,WXEAG3010N,Lalla-Talwar,Madhav Dhillon,"86, Gokhale Road, Singrauli 233708",2025-06-17,10583093.00
09RCQJQ9188Y9Z4,RCQJQ9188Y,Saxena-Dey,Yatan Morar,"514, Palla Ganj, Srinagar 400834",2016-08-24,14485261.80
06DXSKX4244I1Z4,DXSKX4244I,Dugal-Halder,Aadhya Sengupta,"80/335, Biswas Street, Ramgarh-314349",2020-01-13,22268372.24
06NPDWV5348B6ZT,NPDWV5348B,Aggarwal Group,Isha Mangal,"H.No. 67, Handa Marg, Pimpri-Chinchwad-765534",2026-02-20,379675.87
32QVAGE5635F9ZW,QVAGE5635F,Modi Ltd,Saumya Taneja,"107, Maharaj, Bhagalpur-133098",2021-07-24,8289337.58
32UUPHZ3906D6Z2,UUPHZ3906D,"Vohra, Anand and Sharaf",Gavin Mand,"H.No. 705, Tailor Ganj, Meerut-905343",2022-07-18,13938770.25
33QGVZB7086N8ZW,QGVZB7086N,"Sura, Mishra and Lall",Eshana Kothari,"986, Chaudry Street, Chittoor 637553",2015-05-27,9719654.56
07BDHJK2478N3Z2,BDHJK2478N,"Bajaj, Aurora and Mody",Bhavani Savant,"10/92, Kata Ganj, Ongole-108045",2022-10-30,2318003.82
24FEFMF3546N5Z4,FEFMF3546N,Issac-Bail,Kai Majumdar,"939, Ray Circle, Ramgarh-356735",2021-08-13,12438771.75
33OGHGM3786Y9ZG,OGHGM3786Y,"Vig, Mani and Mani",Fiyaz Padmanabhan,"50/189, Kothari Ganj, Kavali 239923",2018-07-29,4729997.58
24GZBVA6558P1ZL,GZBVA6558P,Chowdhury-Pall,Yasti Buch,"121, Sawhney Zila, Gangtok-616921",2023-02-22,363590.67
29ECHOI5732A3Z5,ECHOI5732A,"Gour, Vaidya and Suri",Sathvik Hayer,"92, Krish Ganj, Anand-282592",2019-03-10,802613.85
24QTUMZ3531G5ZI,QTUMZ3531G,Seth-Shenoy,Dhruv Palan,"H.No. 615, Saha Street, Aligarh 793941",2019-04-14,653178.03
32VLMMI6846F9Z7,VLMMI6846F,Gola-Patla,Wakeeta Batta,"H.No. 39, Bhagat Street, Jalna 587528",2025-11-13,22489756.16
29QOSCT7969T6ZU,QOSCT7969T,Mistry-More,Ati Comar,"23/670, Deshmukh, Jammu-801867",2015-07-16,3289590.17
29ATZVW6457H4ZL,ATZVW6457H,Pingle-Misra,Rudra Bava,"H.No. 65, Arora Chowk, Khandwa 466088",2021-07-08,3737022.78
27AAUOA7028I4Z6,AAUOA7028I,Mohanty PLC,Nathaniel Mall,"829, Butala Road, Bhiwani-916338",2016-04-01,61058713.67
24WLSGV2872A6ZA,WLSGV2872A,"Deo, Bava and Nanda",Harsh Setty,"35/71, Kapur Path, Jalgaon 319584",2026-06-10,14839019.91
06LDIZD2534M6ZA,LDIZD2534M,Nayar Group,Champak Vohra,"48/295, Mangal Zila, New Delhi-341858",2026-05-30,51758317.89
36DNCNJ6004M1ZY,DNCNJ6004M,Sama Group,Eta Golla,"38/470, Pau Circle, Silchar 218674",2017-04-23,8741896.43
07ARXVS1250K1ZO,ARXVS1250K,"Sunder, Sathe and Sangha",Yahvi Rattan,"34/614, Barman Road, Raipur-420899",2021-05-19,368054.10
32TJJBA3768W6ZI,TJJBA3768W,"Sarma, Desai and Chadha",Dhruv Sahota,"17/418, Tripathi Circle, Karimnagar 615175",2025-02-19,24810887.94
06EPCNC3231W7ZC,EPCNC3231W,Agrawal PLC,Eiravati Ganesh,"17/05, Anand Path, Patiala 576782",2020-11-12,352363.81
09JNWOL6893F4ZX,JNWOL6893F,"Khurana, Bhalla and Chakraborty",Nicholas Menon,"82/78, Deo Nagar, Bangalore 808529",2024-04-30,23792051.17
19HZCMF8758A7ZO,HZCMF8758A,"Walia, Mitter and Pillai",Harshil Sampath,"86, Setty Nagar, Gaya 208636",2026-05-12,8949886.48
06HUEZD0916A5ZO,HUEZD0916A,Bawa-Kamdar,Ijaya Kuruvilla,"32/20, Gole Circle, Warangal-834519",2022-07-18,2146647.04
32YEZQN5377H9ZW,YEZQN5377H,"Dhar, Saha and Mane",Aryan Halder,"196, Ahuja Nagar, Ramgarh-558914",2018-12-17,21073460.97
09CJXAH0631R3Z4,CJXAH0631R,Shankar-Sarna,Kabir Gaba,"41, Gera Street, Chennai-805531",2023-09-10,11957184.18
24LXLDC8883Y4ZO,LXLDC8883Y,Dayal-Dugar,Geetika Sastry,"H.No. 330, Bakshi Road, Jaunpur-691518",2014-08-29,2904804.62
29GCINY8075O5ZW,GCINY8075O,"Mahajan, Johal and Bhasin",Wridesh More,"18/426, Bakshi Street, Sagar 285678",2025-08-31,3475965.82
19MTHWN3614A8ZF,MTHWN3614A,"Bose, Bhatia and Chand",Bhavini Murthy,"80, Chander Circle, Rajahmundry 492629",2024-10-03,1352263.75
24YFVJT0833B3ZJ,YFVJT0833B,"Chandran, Savant and Mander",Eiravati Sunder,"67, Hayre Road, Machilipatnam 757824",2017-09-05,2642991.97
19VLESR2232N4ZG,VLESR2232N,"Behl, Dasgupta and Rastogi",Chaman Srinivas,"56/52, Pingle Road, Hindupur-985607",2014-11-01,1043174.38
32IWWXC5804U3ZH,IWWXC5804U,"Mohan, Ramesh and Bains",Sanya Sama,"73/950, Edwin Ganj, Ramgarh-920111",2025-04-22,3858839.55
33DNNCJ1259C1ZN,DNNCJ1259C,Trivedi Group,Unni Yadav,"603, Chana Nagar, Tadipatri 067892",2018-04-21,15721531.78
33WDOQK8955G5ZO,WDOQK8955G,"Sharma, Dash and Gandhi",Udarsh Bail,"75/07, Chopra Zila, Karnal 660272",2018-06-29,1030255.84
06KBZCR3504Y5ZI,KBZCR3504Y,Kaul and Sons,Krishna Murty,"35, Kaur Circle, Dhanbad-448176",2017-05-12,13670274.34
27NQPGL5129K6ZB,NQPGL5129K,Bansal Group,Kabir Gera,"94/692, Mann Road, Avadi 951849",2015-07-21,19195473.42
06RUQMD4562S5ZI,RUQMD4562S,Lala-Munshi,Tanmayi Ahluwalia,"775, Kanda Chowk, Vasai-Virar 889900",2021-09-09,14272793.58
19LQLDP1768Z5ZQ,LQLDP1768Z,"Kar, Bhakta and Nair",Triya Halder,"H.No. 630, Divan Circle, Bhopal-288336",2022-10-20,2557572.14
19YOXQY2490H6ZC,YOXQY2490H,Bhardwaj-Naik,David Lata,"H.No. 66, Raman Circle, Tiruvottiyur-281483",2022-04-12,8901176.12
09MXUTU6897Y7ZJ,MXUTU6897Y,"Kuruvilla, Talwar and Sahota",Forum Kota,"H.No. 798, Hora Nagar, Gulbarga-750941",2022-09-21,28051108.35
24HIQTW1080X9ZQ,HIQTW1080X,Bedi Ltd,Yauvani Bose,"H.No. 54, Wagle Circle, Dehri 892739",2026-05-02,15580992.62
33EFJZG0185J3Z8,EFJZG0185J,Buch-Anand,Amruta Dar,"H.No. 21, Wable Chowk, Gandhidham-781480",2025-12-21,121430.08
33EQTFY9246D2ZP,EQTFY9246D,Devi-Rege,Ayush Sen,"23/248, Narain Zila, Mirzapur-402258",2024-01-03,3587295.80
07JGLTX1764E9ZC,JGLTX1764E,Wagle and Sons,Bishakha Minhas,"65/223, Dube Nagar, Nagaon 172857",2025-06-20,38317858.44
19GQRVR4090T4Z3,GQRVR4090T,"Chaudhuri, Warrior and Bahri",Raagini Thaman,"86/37, Murthy Ganj, Agra 304673",2024-07-10,4658325.16
29SOMGX9585B4Z1,SOMGX9585B,Chauhan Ltd,Laksh Pathak,"84/51, Barman Zila, Durg 711972",2025-03-26,18690893.69
06MSQLC0441O4ZD,MSQLC0441O,Manne-Butala,Yasti Brahmbhatt,"12/566, Solanki Marg, Ghaziabad 948306",2021-01-22,1075866.91
32FDPUC3482Y5ZW,FDPUC3482Y,Khanna-Wason,Aashi More,"12, Walla Street, Anantapuram-218369",2022-11-22,2393800.94
32XKYTZ1931X5ZK,XKYTZ1931X,Sarma-Chatterjee,Parth Sahota,"H.No. 43, Khatri Street, Nagpur-166135",2020-12-21,27667730.29
32EOXOY2608M1ZB,EOXOY2608M,Nigam-Manda,Triveni Patla,"650, Sani Marg, Kulti 411538",2022-07-05,23264592.56
06BCMHK9638S4ZB,BCMHK9638S,Purohit-Barman,Warjas Kari,"45/798, Ramaswamy Ganj, Bhagalpur 397769",2018-07-18,3827731.96
06OPGPI0803S3ZS,OPGPI0803S,Peri-Palla,Prisha Varty,"73, Ravi Path, Hospet 197152",2025-07-29,2540142.41
29KXAIO5781A6ZG,KXAIO5781A,"Srinivas, Nagarajan and Bhargava",Viraj Ravel,"H.No. 093, Butala Circle, Narasaraopet-056248",2016-06-16,342153.58
27ZCKTO5444T7ZH,ZCKTO5444T,Atwal and Sons,Devansh Manne,"91/75, Sankar Nagar, Bhiwandi 144970",2016-09-29,1925778.95
36WKZLE4817U3Z1,WKZLE4817U,"Choudhary, Mannan and Bhakta",Janani Nair,"80, Prabhakar Nagar, Bhatpara 110267",2020-06-09,36291493.89
33EQLHB6062X1ZL,EQLHB6062X,Dhar-Morar,Saanvi Bhandari,"91/817, Sathe Ganj, Gwalior 841633",2017-12-31,10858153.19
09LZEBK1230P7Z4,LZEBK1230P,"Shanker, Lad and Patla",Yagnesh Chana,"24/198, Patil Street, Agra-508508",2022-07-25,18211392.61
36ECOVM0632B6ZD,ECOVM0632B,Salvi and Sons,Warinder Barad,"75, Sethi, Ranchi-222835",2025-05-16,38847250.68
36VIRRB5571P8ZW,VIRRB5571P,Dhillon-Wason,Mohammed Sabharwal,"118, Pillai Nagar, Burhanpur-115488",2021-02-10,578473.68
09DSGWM5856J8ZQ,DSGWM5856J,Baral and Sons,Oscar Sidhu,"95, Hari Road, Vijayawada-499263",2017-10-16,11865198.26
29QPMND1837Q4Z4,QPMND1837Q,Srinivas Ltd,Upma Thaman,"H.No. 859, Chahal Street, Muzaffarnagar 169098",2022-12-19,436906.14
07NBJJK8234L9ZU,NBJJK8234L,Ravi-Sahota,Sanya Vyas,"93/473, Bhakta, Mysore-957071",2018-06-03,12608404.41
29PUFRV0286P9ZW,PUFRV0286P,"Behl, Patla and Ramanathan",Anvi Bala,"71/210, Viswanathan Street, Jalna 679246",2019-03-06,2188281.07
33GLIBD0798R1ZT,GLIBD0798R,Batra-Chhabra,Zinal Zacharia,"664, Nayak Ganj, Motihari 704190",2014-11-24,9356103.59
24MPLEE5634W6ZN,MPLEE5634W,"Sharma, Dugal and Nazareth",Aarav Tripathi,"655, Goel Nagar, Kadapa-793170",2020-08-23,18475529.84
06UZMKI3358L1ZQ,UZMKI3358L,"Sama, Kunda and Prashad",Amrita Dubey,"H.No. 19, Dua Circle, Bellary-278450",2016-07-05,22198349.91
07EYYKZ3331H2Z6,EYYKZ3331H,Dhar and Sons,Yoshita Sridhar,"24, Basu Nagar, Khora  877716",2025-11-14,1493638.28
33LCHOK5905H2Z5,LCHOK5905H,"Dube, Choudhary and Mannan",Turvi Chauhan,"08/436, Biswas Nagar, Tiruvottiyur-512334",2025-02-08,6526353.48
24ILBVC7592Q8ZJ,ILBVC7592Q,Mitra-Shenoy,Oliver Bava,"11/364, Nadkarni Circle, Thanjavur-825599",2017-04-05,7064218.80
07BWHTY0829N6ZP,BWHTY0829N,Oak PLC,Sara Swaminathan,"078, Bava Marg, Varanasi-246163",2021-02-10,17137952.62
06NAVHI7437N7ZE,NAVHI7437N,Patel-Bhandari,Lohit Bath,"98, Chakrabarti Road, Panchkula-355684",2019-01-29,12288654.73
09CIXDJ8471L8ZX,CIXDJ8471L,Soman-Borah,Hitesh Dhar,"20/68, Sant Road, Berhampore-033716",2018-06-26,898122.70
24QQGIX5561D4Z3,QQGIX5561D,More Ltd,Xavier Konda,"31/81, Pandey Ganj, Sirsa-023071",2022-06-11,17044963.97
06RCMOB8266A5ZS,RCMOB8266A,Sha Ltd,Dayamai Walia,"75/89, Mittal Marg, Gandhidham-347127",2025-12-26,14508037.41
09OIXYX3156W6ZS,OIXYX3156W,Oza-Luthra,Jasmit Krishna,"18/969, Rastogi, Ozhukarai-410131",2023-07-09,7333658.00
29BTMTB8919G8ZK,BTMTB8919G,Oza Inc,Manthan Natt,"09, Basu Ganj, Shivpuri 377507",2021-11-25,4230248.11
27NYFJA7202W4Z6,NYFJA7202W,Menon Ltd,Qadim Padmanabhan,"H.No. 49, Chatterjee Street, Baranagar 700690",2022-09-14,3212393.46
27EXEMU0081P8Z4,EXEMU0081P,Subramaniam-Khurana,Chaman Bhargava,"H.No. 215, Dara Marg, Anand 081567",2018-12-21,13355954.64
27WDXOE5948P9Z4,WDXOE5948P,"Nadig, Kala and Vora",Vidhi Solanki,"42/849, Kar Circle, Yamunanagar-200647",2015-06-07,986038.69
36RJLHS6311E3ZX,RJLHS6311E,"Loke, Sinha and Sinha",Odika Dasgupta,"37, Ratta Chowk, Madanapalle-910624",2015-03-09,22793387.31
36XYVUI9897A3ZU,XYVUI9897A,"Comar, Tara and Reddy",Fitan Balan,"H.No. 879, Srinivasan Street, Barasat 298200",2024-03-09,457886.66
19SWXCF0852S7Z7,SWXCF0852S,Tailor Group,Gavin Hayer,"34, Venkatesh Road, Aizawl-273349",2020-04-10,15196692.51
19QAGAA7495E8ZB,QAGAA7495E,Subramanian-Sabharwal,Jairaj Gara,"704, Chaudhry Zila, Malda 447198",2022-07-03,1052249.27
27ATPYL8961P3ZN,ATPYL8961P,Halder-Pillai,Christopher Mall,"54/078, Pandit Zila, Jalgaon 159470",2025-09-03,6172546.44
33SQATA4825Z5ZW,SQATA4825Z,"Vaidya, Andra and Memon",Raksha Bhardwaj,"73/94, Sunder Chowk, Solapur-241502",2019-07-27,1808397.71
24RBULX0106T3Z3,RBULX0106T,"Khatri, Sarma and Bhagat",Fiyaz Salvi,"62/59, Nath Ganj, Pali-519235",2025-10-29,10125206.41
07OAQOF6796J4Z9,OAQOF6796J,Mani-Sangha,Anthony Bhattacharyya,"90/94, Mohanty Road, Sambhal 509276",2019-01-26,52763781.86
07CWRIW0584Y7ZT,CWRIW0584Y,Gola PLC,Atharv Pant,"H.No. 857, Bail Chowk, Vellore-927342",2025-07-31,22471936.82
27YUKKG1223G2ZD,YUKKG1223G,Chad-Gandhi,Zayan Khalsa,"915, Kale Street, Sultan Pur Majra 313749",2019-06-01,13841747.30
19KVONY2634I3ZU,KVONY2634I,"Grewal, Tara and Wadhwa",Turvi Nadkarni,"51/412, Prakash Road, Motihari-776538",2019-10-18,1358137.67
32TFYAB0128V9ZY,TFYAB0128V,"Talwar, Majumdar and Maharaj",Isaac Dora,"60/28, Virk Road, Bhavnagar-813018",2020-05-17,3817844.26
24KZLYF1306S4ZF,KZLYF1306S,Kale-Sahni,Vritti Thaker,"86/476, Pradhan, Davanagere-896124",2026-03-18,30041807.03
07LNDLJ0637R8ZW,LNDLJ0637R,Sarkar PLC,Jasmit Puri,"681, Bawa Nagar, Srinagar-262649",2024-05-03,4671146.01
19MEYTN0908N5ZK,MEYTN0908N,Setty LLC,Anusha Ravi,"H.No. 550, Madan Zila, Panvel 032869",2020-01-26,3846532.48
36ELSGN8654K7ZI,ELSGN8654K,Mallick PLC,Harish Uppal,"872, Warrior Marg, Mysore-960973",2021-07-07,5402330.20
07EAFRS2850M9ZL,EAFRS2850M,Bansal-Kar,Alka Ray,"64/07, Mukhopadhyay Path, Khora  582390",2025-06-19,734387.18
09GQRDS8801S5ZL,GQRDS8801S,"Natarajan, Raja and Rajagopal",Balveer Ravi,"73/71, Shankar Road, Agartala-062816",2018-12-15,817797.06
06WQEOX2203S9ZK,WQEOX2203S,"Johal, Luthra and Saran",Aashi Desai,"H.No. 845, Mukherjee Street, Bhind-789663",2021-03-07,5887745.13
32KVGFK9772N3ZY,KVGFK9772N,Rai-Oza,Kai More,"92/826, Sunder, Adoni 165695",2015-01-12,11310918.01
09UAOYX7557Q4ZE,UAOYX7557Q,Lala-Buch,Damini Magar,"09/454, Acharya Marg, Tezpur-919952",2022-06-29,37537425.89
29RBQBJ7440P5ZC,RBQBJ7440P,Dash-Sahni,Naveen Walla,"09, Sankaran Marg, Vellore 881288",2025-11-26,1238243.26
06MRNJF5697F1ZC,MRNJF5697F,"Wagle, Sandhu and Rao",Oviya Kakar,"556, Rout Zila, Yamunanagar 331953",2015-11-29,3023421.60
36JYIWY1351I1ZC,JYIWY1351I,Shukla LLC,Dipta Nazareth,"40/47, Kala Marg, Varanasi 961352",2015-04-02,436095.89
36EGXNI7648A7ZX,EGXNI7648A,Balakrishnan-Barad,Jack Dewan,"H.No. 416, Agate Marg, Rohtak-896207",2021-08-13,1732337.83
06OXZBL4645M7ZJ,OXZBL4645M,Khosla Group,Arunima Yohannan,"93/27, Batta Marg, Bareilly 091569",2022-12-29,17177879.43
36WXHRO7763C4ZH,WXHRO7763C,Ganesan Group,Hemal Badal,"23/79, Madan Nagar, Narasaraopet-271873",2015-08-09,2226016.95
19QAOLQ9981I4Z3,QAOLQ9981I,Nayar-Pall,Wishi Peri,"H.No. 319, Dube, Barasat 129626",2021-04-13,10958110.66
19ZQLTB5343U4Z1,ZQLTB5343U,"Hegde, Vasa and Goyal",Amaira Bava,"05/31, Golla Path, Anantapuram-438234",2016-05-17,4293822.81
07DVBPW1637L5Z1,DVBPW1637L,"Sachar, Mangal and Prabhakar",Hiral Parsa,"055, Yogi Marg, Aurangabad 884396",2016-03-27,1422311.14
19TFGHU7741B8ZG,TFGHU7741B,Setty LLC,Wridesh Dewan,"H.No. 32, Tripathi Ganj, Visakhapatnam 983132",2015-10-05,15673243.93
33IHRLY2939X6ZD,IHRLY2939X,Sastry-Chadha,Gauri Lanka,"03, Datta Ganj, Dhanbad 949379",2020-08-01,19815264.92
32VJUJC1516U4ZY,VJUJC1516U,Patla-Nagi,Faris Mohan,"H.No. 199, Mutti Chowk, Dehradun 608674",2024-10-11,2824055.48
29FGSZT2341L4ZU,FGSZT2341L,"Cherian, Chander and Rao",Rayaan Balakrishnan,"91/886, Agarwal Nagar, Faridabad-398874",2015-04-25,18428020.16
